Date,Berlin_HDD,London_HDD,Rome_HDD,Berlin_CDD,London_CDD,Rome_CDD
2023-12-23,16.2,8.6,8.9,0.0,0.0,0.0
2023-12-24,11.5,5.6,5.699999999999999,0.0,0.0,0.0
2023-12-25,8.6,5.699999999999999,5.6,0.0,0.0,0.0
2023-12-26,9.7,10.8,6.800000000000001,0.0,0.0,0.0
2023-12-27,14.3,8.0,8.3,0.0,0.0,0.0
2023-12-28,10.2,7.4,8.8,0.0,0.0,0.0
2023-12-29,9.3,9.4,7.0,0.0,0.0,0.0
2023-12-30,11.9,9.1,6.0,0.0,0.0,0.0
2023-12-31,12.5,9.6,6.5,0.0,0.0,0.0
2024-01-01,12.7,10.3,5.6,0.0,0.0,0.0
2024-01-02,13.6,6.9,8.3,0.0,0.0,0.0
2024-01-03,9.3,9.6,4.699999999999999,0.0,0.0,0.0
2024-01-04,13.9,11.2,4.699999999999999,0.0,0.0,0.0
2024-01-05,17.7,12.3,5.1,0.0,0.0,0.0
2024-01-06,18.4,13.2,4.9,0.0,0.0,0.0
2024-01-07,20.8,14.9,7.800000000000001,0.0,0.0,0.0
2024-01-08,25.0,16.0,8.8,0.0,0.0,0.0
2024-01-09,25.9,16.4,10.5,0.0,0.0,0.0
2024-01-10,24.7,16.1,10.3,0.0,0.0,0.0
2024-01-11,21.1,15.6,10.6,0.0,0.0,0.0
2024-01-12,18.7,12.9,12.3,0.0,0.0,0.0
2024-01-13,16.5,14.7,13.2,0.0,0.0,0.0
2024-01-14,16.3,14.4,10.2,0.0,0.0,0.0
2024-01-15,17.1,18.6,6.6,0.0,0.0,0.0
2024-01-16,19.2,19.7,7.9,0.0,0.0,0.0
2024-01-17,20.6,17.8,3.9000000000000004,0.0,0.0,0.0
2024-01-18,20.6,20.3,3.0,0.0,0.0,0.0
2024-01-19,19.5,18.8,3.5999999999999996,0.0,0.0,0.0
2024-01-20,17.4,15.6,9.4,0.0,0.0,0.0
2024-01-21,19.1,9.1,13.5,0.0,0.0,0.0
2024-01-22,12.5,8.5,13.4,0.0,0.0,0.0
2024-01-23,13.5,9.3,8.8,0.0,0.0,0.0
2024-01-24,10.1,8.3,10.1,0.0,0.0,0.0
2024-01-25,11.4,9.1,8.7,0.0,0.0,0.0
2024-01-26,12.8,10.0,8.1,0.0,0.0,0.0
2024-01-27,13.8,14.3,8.6,0.0,0.0,0.0
2024-01-28,16.5,12.3,9.6,0.0,0.0,0.0
2024-01-29,15.1,7.4,11.0,0.0,0.0,0.0
2024-01-30,13.9,9.4,11.4,0.0,0.0,0.0
2024-01-31,12.7,10.7,11.7,0.0,0.0,0.0
2024-02-01,12.5,11.8,10.9,0.0,0.0,0.0
2024-02-02,12.5,8.9,10.3,0.0,0.0,0.0
2024-02-03,9.0,6.699999999999999,9.6,0.0,0.0,0.0
2024-02-04,11.1,6.5,8.8,0.0,0.0,0.0
2024-02-05,9.2,8.5,7.699999999999999,0.0,0.0,0.0
2024-02-06,8.9,6.300000000000001,6.4,0.0,0.0,0.0
2024-02-07,13.2,11.9,6.9,0.0,0.0,0.0
2024-02-08,17.1,10.8,5.6,0.0,0.0,0.0
2024-02-09,14.2,7.5,4.0,0.0,0.0,0.0
2024-02-10,9.5,8.7,4.199999999999999,0.0,0.0,0.0
2024-02-11,10.6,10.8,6.5,0.0,0.0,0.0
2024-02-12,11.3,13.2,8.5,0.0,0.0,0.0
2024-02-13,13.3,10.3,7.9,0.0,0.0,0.0
2024-02-14,12.3,5.9,8.9,0.0,0.0,0.0
2024-02-15,7.5,5.0,9.1,0.0,0.0,0.0
2024-02-16,6.699999999999999,7.4,7.4,0.0,0.0,0.0
2024-02-17,8.9,8.2,7.1,0.0,0.0,0.0
2024-02-18,12.2,6.5,7.5,0.0,0.0,0.0
2024-02-19,10.4,9.0,7.0,0.0,0.0,0.0
2024-02-20,10.7,9.5,8.0,0.0,0.0,0.0
2024-02-21,10.1,8.1,8.5,0.0,0.0,0.0
2024-02-22,8.5,9.8,7.800000000000001,0.0,0.0,0.0
2024-02-23,10.0,13.2,4.699999999999999,0.0,0.0,0.0
2024-02-24,13.0,15.1,7.4,0.0,0.0,0.0
2024-02-25,13.1,13.6,7.4,0.0,0.0,0.0
2024-02-26,13.3,11.8,7.9,0.0,0.0,0.0
2024-02-27,13.2,13.4,4.199999999999999,0.0,0.0,0.0
2024-02-28,14.7,9.6,4.5,0.0,0.0,0.0
2024-02-29,14.4,8.7,6.0,0.0,0.0,0.0
2024-03-01,11.3,12.8,7.1,0.0,0.0,0.0
2024-03-02,9.9,12.9,5.6,0.0,0.0,0.0
2024-03-03,8.5,14.2,5.4,0.0,0.0,0.0
2024-03-04,8.8,12.9,7.800000000000001,0.0,0.0,0.0
2024-03-05,12.8,10.9,7.0,0.0,0.0,0.0
2024-03-06,14.8,12.5,8.3,0.0,0.0,0.0
2024-03-07,14.0,11.4,9.0,0.0,0.0,0.0
2024-03-08,15.5,11.5,8.6,0.0,0.0,0.0
2024-03-09,13.7,9.1,6.1,0.0,0.0,0.0
2024-03-10,10.4,10.0,4.5,0.0,0.0,0.0
2024-03-11,8.3,10.0,6.9,0.0,0.0,0.0
2024-03-12,10.0,8.1,7.199999999999999,0.0,0.0,0.0
2024-03-13,10.1,6.6,7.199999999999999,0.0,0.0,0.0
2024-03-14,7.300000000000001,6.5,6.800000000000001,0.0,0.0,0.0
2024-03-15,6.800000000000001,6.199999999999999,6.6,0.0,0.0,0.0
2024-03-16,8.7,8.8,5.9,0.0,0.0,0.0
2024-03-17,13.0,6.6,5.199999999999999,0.0,0.0,0.0
2024-03-18,16.5,7.300000000000001,4.9,0.0,0.0,0.0
2024-03-19,15.3,6.9,3.4000000000000004,0.0,0.0,0.0
2024-03-20,10.0,6.0,4.800000000000001,0.0,0.0,0.0
2024-03-21,7.699999999999999,7.4,4.800000000000001,0.0,0.0,0.0
2024-03-22,8.5,8.3,4.1,0.0,0.0,0.0
2024-03-23,11.5,11.8,4.4,0.0,0.0,0.0
2024-03-24,13.8,10.1,3.9000000000000004,0.0,0.0,0.0
2024-03-25,12.3,10.4,5.9,0.0,0.0,0.0
2024-03-26,11.5,8.7,4.800000000000001,0.0,0.0,0.0
2024-03-27,7.300000000000001,10.7,5.300000000000001,0.0,0.0,0.0
2024-03-28,8.4,10.1,4.1,0.0,0.0,0.0
2024-03-29,8.7,8.6,0.6000000000000014,0.0,0.0,0.0
2024-03-30,3.9000000000000004,9.3,0.3000000000000007,0.0,0.0,0.0
2024-03-31,5.1,9.5,0.0,0.0,0.0,0.0
2024-04-01,5.199999999999999,8.4,0.8999999999999986,0.0,0.0,0.0
2024-04-02,7.300000000000001,7.800000000000001,4.199999999999999,0.0,0.0,0.0
2024-04-03,8.5,6.6,4.5,0.0,0.0,0.0
2024-04-04,7.0,6.0,4.5,0.0,0.0,0.0
2024-04-05,4.4,4.4,4.0,0.0,0.0,0.0
2024-04-06,2.0,2.0,3.0,0.0,0.0,0.0
2024-04-07,0.3999999999999986,5.300000000000001,2.8000000000000007,0.0,0.0,0.0
2024-04-08,0.0,5.9,1.5,0.0,0.0,0.0
2024-04-09,0.3999999999999986,8.6,0.6999999999999993,0.0,0.0,0.0
2024-04-10,6.4,8.8,3.3000000000000007,0.0,0.0,0.0
2024-04-11,6.800000000000001,3.5,4.5,0.0,0.0,0.0
2024-04-12,3.0,4.0,0.3999999999999986,0.0,0.0,0.0
2024-04-13,1.5,3.8000000000000007,0.0,0.0,0.0,0.0
2024-04-14,3.5,7.4,0.0,0.0,0.0,0.0
2024-04-15,7.800000000000001,9.5,0.0,0.0,0.0,0.0
2024-04-16,11.3,9.1,0.8000000000000007,0.0,0.0,0.0
2024-04-17,12.0,10.7,3.1999999999999993,0.0,0.0,0.0
2024-04-18,12.0,9.7,6.1,0.0,0.0,0.0
2024-04-19,12.1,8.0,5.5,0.0,0.0,0.0
2024-04-20,12.5,11.1,6.300000000000001,0.0,0.0,0.0
2024-04-21,14.5,10.6,5.5,0.0,0.0,0.0
2024-04-22,15.9,11.9,4.5,0.0,0.0,0.0
2024-04-23,13.9,10.3,6.1,0.0,0.0,0.0
2024-04-24,12.1,11.2,7.4,0.0,0.0,0.0
2024-04-25,13.0,10.9,6.6,0.0,0.0,0.0
2024-04-26,10.1,10.7,4.4,0.0,0.0,0.0
2024-04-27,6.199999999999999,9.1,2.0999999999999996,0.0,0.0,0.0
2024-04-28,2.4000000000000004,9.7,0.8000000000000007,0.0,0.0,0.0
2024-04-29,2.4000000000000004,7.699999999999999,0.0,0.0,0.0,0.0
2024-04-30,0.0,5.5,0.0,0.0,0.0,0.0
2024-05-01,0.0,4.199999999999999,1.3000000000000007,0.0,0.0,0.0
2024-05-02,0.0,4.199999999999999,3.0999999999999996,0.0,0.0,0.0
2024-05-03,0.10000000000000142,7.4,4.300000000000001,0.0,0.0,0.0
2024-05-04,2.5999999999999996,6.6,3.3000000000000007,0.0,0.0,0.0
2024-05-05,2.8000000000000007,6.5,2.1999999999999993,0.0,0.0,0.0
2024-05-06,4.6,6.4,1.5,0.0,0.0,0.0
2024-05-07,6.1,4.300000000000001,1.3000000000000007,0.0,0.0,0.0
2024-05-08,5.6,4.800000000000001,2.5,0.0,0.0,0.0
2024-05-09,5.5,2.8000000000000007,0.0,0.0,0.0,0.0
2024-05-10,2.3000000000000007,2.5999999999999996,0.0,0.0,0.0,0.0
2024-05-11,3.1999999999999993,2.9000000000000004,0.0,0.0,0.0,0.0
2024-05-12,3.1999999999999993,0.3999999999999986,0.0,0.0,0.0,0.0
2024-05-13,1.5,2.9000000000000004,0.0,0.0,0.0,0.0
2024-05-14,0.0,3.3000000000000007,0.0,0.0,0.0,0.0
2024-05-15,0.0,3.0,0.0,0.0,0.0,0.0
2024-05-16,0.0,4.300000000000001,0.0,0.0,0.0,0.0
2024-05-17,0.0,2.9000000000000004,0.0,0.0,0.0,0.0
2024-05-18,1.3999999999999986,2.6999999999999993,0.0,0.0,0.0,0.0
2024-05-19,2.1999999999999993,2.6999999999999993,0.0,0.0,0.0,0.0
2024-05-20,2.3000000000000007,3.5999999999999996,0.0,0.0,0.0,0.0
2024-05-21,0.0,4.9,0.0,0.0,0.0,0.0
2024-05-22,0.0,4.4,0.0,0.0,0.0,0.0
2024-05-23,0.0,3.9000000000000004,0.0,0.0,0.0,0.0
2024-05-24,0.0,5.0,0.0,0.0,0.0,0.0
2024-05-25,0.0,3.4000000000000004,0.0,0.0,0.0,0.0
2024-05-26,0.0,3.0,0.0,0.0,0.0,0.0
2024-05-27,0.0,5.1,0.0,0.0,0.0,0.0
2024-05-28,2.1999999999999993,4.0,0.0,0.0,0.0,0.0
2024-05-29,1.8000000000000007,2.5,0.0,0.0,0.0,0.0
2024-05-30,1.1000000000000014,4.199999999999999,0.0,0.0,0.0,0.0
2024-05-31,0.5,4.699999999999999,0.0,0.0,0.0,0.0
2024-06-01,0.0,4.800000000000001,0.0,0.0,0.0,0.0
2024-06-02,0.0,2.8000000000000007,0.0,0.0,0.0,0.0
2024-06-03,2.9000000000000004,1.8999999999999986,0.0,0.0,0.0,0.0
2024-06-04,1.6999999999999993,2.3000000000000007,0.0,0.0,0.0,0.0
2024-06-05,1.6000000000000014,5.800000000000001,0.0,0.0,0.0,0.0
2024-06-06,2.4000000000000004,5.0,0.0,0.0,0.0,0.8999999999999986
2024-06-07,2.0,4.300000000000001,0.0,0.0,0.0,1.6999999999999993
2024-06-08,0.6999999999999993,4.0,0.0,0.0,0.0,3.0
2024-06-09,2.5999999999999996,5.4,0.0,0.0,0.0,2.8000000000000007
2024-06-10,3.5999999999999996,6.0,0.0,0.0,0.0,1.1000000000000014
2024-06-11,4.6,6.9,0.0,0.0,0.0,0.6999999999999993
2024-06-12,4.699999999999999,5.9,0.0,0.0,0.0,0.0
2024-06-13,4.6,5.699999999999999,0.0,0.0,0.0,0.0
2024-06-14,3.4000000000000004,3.0999999999999996,0.0,0.0,0.0,0.0
2024-06-15,1.1000000000000014,4.6,0.0,0.0,0.0,0.0
2024-06-16,0.3999999999999986,3.0,0.0,0.0,0.0,0.6000000000000014
2024-06-17,0.0,2.1999999999999993,0.0,0.0,0.0,1.3999999999999986
2024-06-18,0.0,1.6000000000000014,0.0,0.0,0.0,3.8000000000000007
2024-06-19,1.1999999999999993,2.8000000000000007,0.0,0.0,0.0,5.899999999999999
2024-06-20,1.3000000000000007,2.5999999999999996,0.0,0.0,0.0,7.899999999999999
2024-06-21,0.0,1.0,0.0,0.0,0.0,7.699999999999999
2024-06-22,0.0,0.6000000000000014,0.0,0.0,0.0,3.3999999999999986
2024-06-23,0.0,0.1999999999999993,0.0,0.0,0.0,0.6000000000000014
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.1999999999999993
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.1999999999999993
2024-06-26,0.0,0.0,0.0,1.3000000000000007,0.0,0.6000000000000014
2024-06-27,0.0,0.0,0.0,2.1999999999999993,0.0,1.6999999999999993
2024-06-28,0.0,1.1999999999999993,0.0,1.1000000000000014,0.0,3.5
2024-06-29,0.0,0.5,0.0,0.3000000000000007,0.0,5.699999999999999
2024-06-30,0.0,0.8999999999999986,0.0,0.8999999999999986,0.0,4.600000000000001
2024-07-01,0.3999999999999986,1.5,0.0,0.0,0.0,3.6000000000000014
2024-07-02,2.9000000000000004,2.5999999999999996,0.0,0.0,0.0,4.300000000000001
2024-07-03,2.9000000000000004,2.6999999999999993,0.0,0.0,0.0,0.3000000000000007
2024-07-04,2.5,2.0999999999999996,0.0,0.0,0.0,1.1000000000000014
2024-07-05,1.6999999999999993,1.8000000000000007,0.0,0.0,0.0,2.3999999999999986
2024-07-06,0.0,3.3000000000000007,0.0,0.0,0.0,3.1000000000000014
2024-07-07,0.0,4.5,0.0,0.0,0.0,4.199999999999999
2024-07-08,0.0,3.4000000000000004,0.0,0.0,0.0,4.699999999999999
2024-07-09,0.0,1.0,0.0,2.3000000000000007,0.0,6.699999999999999
2024-07-10,0.0,0.3000000000000007,0.0,3.5,0.0,7.600000000000001
2024-07-11,0.0,1.1000000000000014,0.0,0.1999999999999993,0.0,8.3
2024-07-12,0.0,3.0999999999999996,0.0,0.0,0.0,6.800000000000001
2024-07-13,0.0,3.3000000000000007,0.0,0.0,0.0,6.399999999999999
2024-07-14,0.0,2.0,0.0,0.0,0.0,6.399999999999999
2024-07-15,0.0,1.6999999999999993,0.0,0.6999999999999993,0.0,7.800000000000001
2024-07-16,0.0,0.6000000000000014,0.0,0.6000000000000014,0.0,7.0
2024-07-17,0.0,0.3999999999999986,0.0,0.0,0.0,8.2
2024-07-18,0.0,0.0,0.0,0.0,0.0,7.399999999999999
2024-07-19,0.0,0.0,0.0,1.0,0.3000000000000007,7.399999999999999
2024-07-20,0.0,0.0,0.0,2.6000000000000014,0.0,7.0
2024-07-21,0.0,0.0,0.0,3.6999999999999993,0.0,6.800000000000001
2024-07-22,0.0,0.0,0.0,0.0,0.0,6.699999999999999
2024-07-23,0.0,0.0,0.0,0.0,0.0,7.199999999999999
2024-07-24,0.0,0.0,0.0,0.0,0.0,7.5
2024-07-25,0.0,0.10000000000000142,0.0,0.0,0.0,6.300000000000001
2024-07-26,0.0,0.10000000000000142,0.0,0.0,0.0,6.699999999999999
2024-07-27,0.0,0.5,0.0,0.0,0.0,7.399999999999999
2024-07-28,0.0,0.0,0.0,0.0,0.0,7.600000000000001
2024-07-29,0.0,0.0,0.0,0.0,0.0,9.0
2024-07-30,0.0,0.0,0.0,0.0,0.1999999999999993,8.2
2024-07-31,0.0,0.0,0.0,0.3999999999999986,0.0,7.699999999999999
2024-08-01,0.0,0.0,0.0,0.0,0.0,7.899999999999999
2024-08-02,0.0,0.0,0.0,0.0,0.0,7.399999999999999
2024-08-03,0.0,0.0,0.0,0.0,0.0,6.199999999999999
2024-08-04,0.0,0.6999999999999993,0.0,0.0,0.0,7.300000000000001
2024-08-05,0.0,0.0,0.0,0.0,0.0,6.899999999999999
2024-08-06,0.0,0.0,0.0,0.0,0.0,7.5
2024-08-07,0.0,0.8999999999999986,0.0,0.3999999999999986,0.0,6.699999999999999
2024-08-08,0.0,0.3999999999999986,0.0,0.0,0.0,6.800000000000001
2024-08-09,0.0,0.0,0.0,0.0,0.0,7.300000000000001
2024-08-10,0.0,0.0,0.0,0.0,0.0,8.2
2024-08-11,0.0,0.0,0.0,0.0,0.0,8.899999999999999
2024-08-12,0.0,0.0,0.0,0.0,2.3000000000000007,8.8
2024-08-13,0.0,0.0,0.0,0.6999999999999993,0.0,7.600000000000001
2024-08-14,0.0,0.0,0.0,3.5,0.0,8.100000000000001
2024-08-15,0.0,0.0,0.0,1.6999999999999993,0.0,7.699999999999999
2024-08-16,0.0,0.0,0.0,1.6000000000000014,0.0,7.5
2024-08-17,0.0,0.8000000000000007,0.0,1.1999999999999993,0.0,7.0
2024-08-18,0.0,0.0,0.0,0.0,0.0,3.8999999999999986
2024-08-19,0.0,1.1000000000000014,0.0,0.0,0.0,2.6999999999999993
2024-08-20,0.0,0.0,0.0,0.0,0.0,2.8000000000000007
2024-08-21,0.0,1.8999999999999986,0.0,0.0,0.0,4.699999999999999
2024-08-22,0.0,0.3999999999999986,0.0,0.0,0.0,5.0
2024-08-23,0.0,0.0,0.0,1.0,0.0,5.800000000000001
2024-08-24,0.0,2.4000000000000004,0.0,3.1000000000000014,0.0,5.699999999999999
2024-08-25,0.0,3.0,0.0,0.0,0.0,4.800000000000001
2024-08-26,0.0,0.3999999999999986,0.0,0.0,0.0,6.100000000000001
2024-08-27,0.0,0.0,0.0,0.0,0.0,5.5
2024-08-28,0.0,0.0,0.0,1.1000000000000014,0.0,5.300000000000001
2024-08-29,0.0,0.8999999999999986,0.0,5.399999999999999,0.0,5.399999999999999
2024-08-30,0.0,1.6999999999999993,0.0,1.1999999999999993,0.0,6.100000000000001
2024-08-31,0.0,1.0,0.0,0.0,0.0,6.600000000000001
2024-09-01,0.0,0.0,0.0,0.0,0.0,6.100000000000001
2024-09-02,0.0,0.0,0.0,0.0,0.0,5.300000000000001
2024-09-03,0.0,0.0,0.0,2.5,0.0,4.199999999999999
2024-09-04,0.0,1.6999999999999993,0.0,4.699999999999999,0.0,3.6999999999999993
2024-09-05,0.0,0.8000000000000007,0.0,3.6999999999999993,0.0,1.8999999999999986
2024-09-06,0.0,0.0,0.0,2.3999999999999986,0.0,2.6000000000000014
2024-09-07,0.0,1.5,0.0,2.0,0.0,3.8999999999999986
2024-09-08,0.0,1.8999999999999986,0.0,3.8000000000000007,0.0,5.699999999999999
2024-09-09,0.0,2.8000000000000007,0.0,0.0,0.0,2.5
2024-09-10,1.5,3.8000000000000007,0.0,0.0,0.0,1.8999999999999986
2024-09-11,2.9000000000000004,6.800000000000001,0.0,0.0,0.0,0.0
2024-09-12,6.0,8.2,0.0,0.0,0.0,0.0
2024-09-13,6.5,7.300000000000001,0.5,0.0,0.0,0.0
2024-09-14,4.300000000000001,6.300000000000001,1.6999999999999993,0.0,0.0,0.0
2024-09-15,4.5,4.5,0.0,0.0,0.0,0.0
2024-09-16,2.8000000000000007,2.9000000000000004,0.0,0.0,0.0,0.0
2024-09-17,0.0,3.3000000000000007,1.5,0.0,0.0,0.0
2024-09-18,0.0,0.5,0.8000000000000007,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.1999999999999993,0.0,0.0,0.0
2024-09-20,0.6000000000000014,0.6000000000000014,0.0,0.0,0.0,0.0
2024-09-21,1.6000000000000014,0.0,0.0,0.0,0.0,0.0
2024-09-22,1.3999999999999986,0.6999999999999993,0.0,0.0,0.0,0.0
2024-09-23,1.1999999999999993,2.3000000000000007,0.0,0.0,0.0,0.0
2024-09-24,3.1999999999999993,3.4000000000000004,0.0,0.0,0.0,0.0
2024-09-25,2.9000000000000004,4.4,0.0,0.0,0.0,0.0
2024-09-26,1.6999999999999993,4.199999999999999,0.0,0.0,0.0,0.0
2024-09-27,1.8000000000000007,7.300000000000001,0.0,0.0,0.0,1.5
2024-09-28,5.5,8.8,0.0,0.0,0.0,0.0
2024-09-29,8.4,7.1,0.3000000000000007,0.0,0.0,0.0
2024-09-30,7.800000000000001,4.1,1.1000000000000014,0.0,0.0,0.0
2024-10-01,7.800000000000001,5.6,0.10000000000000142,0.0,0.0,0.0
2024-10-02,8.3,4.199999999999999,0.0,0.0,0.0,0.0
2024-10-03,7.0,6.5,0.0,0.0,0.0,0.0
2024-10-04,6.6,7.699999999999999,1.0,0.0,0.0,0.0
2024-10-05,7.199999999999999,6.4,2.0999999999999996,0.0,0.0,0.0
2024-10-06,8.7,4.300000000000001,3.0,0.0,0.0,0.0
2024-10-07,7.1,3.9000000000000004,0.0,0.0,0.0,0.0
2024-10-08,3.0,3.9000000000000004,0.0,0.0,0.0,0.0
2024-10-09,1.8999999999999986,4.199999999999999,0.0,0.0,0.0,0.0
2024-10-10,2.5,8.4,0.0,0.0,0.0,0.0
2024-10-11,9.0,11.0,0.10000000000000142,0.0,0.0,0.0
2024-10-12,9.7,7.4,1.3000000000000007,0.0,0.0,0.0
2024-10-13,7.6,10.1,1.3000000000000007,0.0,0.0,0.0
2024-10-14,8.8,7.800000000000001,0.8000000000000007,0.0,0.0,0.0
2024-10-15,10.0,4.9,0.0,0.0,0.0,0.0
2024-10-16,9.2,0.8000000000000007,0.0,0.0,0.0,0.0
2024-10-17,6.300000000000001,3.1999999999999993,0.0,0.0,0.0,0.0
2024-10-18,5.199999999999999,6.699999999999999,0.0,0.0,0.0,0.0
2024-10-19,4.300000000000001,4.300000000000001,0.6999999999999993,0.0,0.0,0.0
2024-10-20,5.1,4.1,0.8999999999999986,0.0,0.0,0.0
2024-10-21,2.5,5.5,0.0,0.0,0.0,0.0
2024-10-22,4.9,6.800000000000001,0.0,0.0,0.0,0.0
2024-10-23,8.0,6.6,0.3000000000000007,0.0,0.0,0.0
2024-10-24,9.2,5.5,0.0,0.0,0.0,0.0
2024-10-25,6.699999999999999,4.1,0.0,0.0,0.0,0.0
2024-10-26,7.300000000000001,6.4,0.0,0.0,0.0,0.0
2024-10-27,6.4,7.9,0.0,0.0,0.0,0.0
2024-10-28,6.4,4.6,0.3000000000000007,0.0,0.0,0.0
2024-10-29,4.9,4.0,1.0,0.0,0.0,0.0
2024-10-30,5.1,7.300000000000001,1.8000000000000007,0.0,0.0,0.0
2024-10-31,6.4,8.4,1.8000000000000007,0.0,0.0,0.0
2024-11-01,7.1,7.9,2.1999999999999993,0.0,0.0,0.0
2024-11-02,10.0,5.800000000000001,3.0999999999999996,0.0,0.0,0.0
2024-11-03,13.5,6.0,3.5,0.0,0.0,0.0
2024-11-04,9.6,7.1,3.3000000000000007,0.0,0.0,0.0
2024-11-05,10.7,7.199999999999999,4.1,0.0,0.0,0.0
2024-11-06,14.0,7.199999999999999,4.1,0.0,0.0,0.0
2024-11-07,12.7,7.1,4.300000000000001,0.0,0.0,0.0
2024-11-08,13.1,9.2,4.0,0.0,0.0,0.0
2024-11-09,14.3,10.1,3.5,0.0,0.0,0.0
2024-11-10,16.6,9.6,4.0,0.0,0.0,0.0
2024-11-11,13.8,9.0,5.4,0.0,0.0,0.0
2024-11-12,14.1,9.3,6.199999999999999,0.0,0.0,0.0
2024-11-13,12.9,9.3,8.0,0.0,0.0,0.0
2024-11-14,11.8,8.6,9.1,0.0,0.0,0.0
2024-11-15,11.3,9.8,9.3,0.0,0.0,0.0
2024-11-16,11.4,10.6,9.6,0.0,0.0,0.0
2024-11-17,11.9,9.8,8.1,0.0,0.0,0.0
2024-11-18,13.9,10.9,3.0,0.0,0.0,0.0
2024-11-19,14.5,13.5,2.5999999999999996,0.0,0.0,0.0
2024-11-20,16.3,16.5,1.3999999999999986,0.0,0.0,0.0
2024-11-21,17.0,17.5,5.9,0.0,0.0,0.0
2024-11-22,16.6,15.0,3.9000000000000004,0.0,0.0,0.0
2024-11-23,16.0,9.8,11.1,0.0,0.0,0.0
2024-11-24,9.9,2.0,10.8,0.0,0.0,0.0
2024-11-25,5.6,7.800000000000001,9.4,0.0,0.0,0.0
2024-11-26,9.2,11.1,2.8000000000000007,0.0,0.0,0.0
2024-11-27,12.0,12.0,3.0999999999999996,0.0,0.0,0.0
2024-11-28,11.7,15.6,4.6,0.0,0.0,0.0
2024-11-29,13.7,11.9,5.4,0.0,0.0,0.0
2024-11-30,15.1,6.699999999999999,9.0,0.0,0.0,0.0
2024-12-01,17.7,6.300000000000001,8.9,0.0,0.0,0.0
2024-12-02,15.7,8.9,10.4,0.0,0.0,0.0
2024-12-03,12.8,12.2,9.0,0.0,0.0,0.0
2024-12-04,14.3,12.0,7.5,0.0,0.0,0.0
2024-12-05,14.7,6.199999999999999,8.4,0.0,0.0,0.0
2024-12-06,14.1,10.0,10.2,0.0,0.0,0.0
2024-12-07,13.0,9.8,8.9,0.0,0.0,0.0
2024-12-08,13.9,10.9,8.0,0.0,0.0,0.0
2024-12-09,14.8,10.6,9.2,0.0,0.0,0.0
2024-12-10,15.1,11.2,9.6,0.0,0.0,0.0
2024-12-11,15.9,11.8,9.5,0.0,0.0,0.0
2024-12-12,16.6,11.6,10.1,0.0,0.0,0.0
2024-12-13,16.9,12.8,8.7,0.0,0.0,0.0
2024-12-14,18.3,12.7,8.7,0.0,0.0,0.0
2024-12-15,13.2,9.2,10.0,0.0,0.0,0.0
2024-12-16,8.4,7.800000000000001,11.4,0.0,0.0,0.0
2024-12-17,9.2,9.7,10.5,0.0,0.0,0.0
2024-12-18,10.0,5.4,10.8,0.0,0.0,0.0
2024-12-19,7.4,11.1,7.9,0.0,0.0,0.0
2024-12-20,13.1,12.6,7.9,0.0,0.0,0.0
2024-12-21,13.6,9.9,10.9,0.0,0.0,0.0
2024-12-22,12.6,12.3,11.3,0.0,0.0,0.0
2024-12-23,14.8,12.8,10.7,0.0,0.0,0.0
2024-12-24,14.6,8.7,10.9,0.0,0.0,0.0
2024-12-25,15.7,8.7,10.5,0.0,0.0,0.0
2024-12-26,12.7,10.6,9.4,0.0,0.0,0.0
2024-12-27,14.4,11.5,11.2,0.0,0.0,0.0
2024-12-28,19.2,12.6,11.5,0.0,0.0,0.0
2024-12-29,19.0,12.3,11.2,0.0,0.0,0.0
2024-12-30,15.5,10.7,11.1,0.0,0.0,0.0
2024-12-31,16.3,8.6,11.3,0.0,0.0,0.0
2025-01-01,13.4,9.0,11.7,0.0,0.0,0.0
2025-01-02,13.7,15.9,10.9,0.0,0.0,0.0
2025-01-03,17.1,17.7,6.0,0.0,0.0,0.0
2025-01-04,19.1,17.3,9.9,0.0,0.0,0.0
2025-01-05,19.1,10.3,8.2,0.0,0.0,0.0
2025-01-06,10.9,10.7,4.4,0.0,0.0,0.0
2025-01-07,12.6,15.6,4.300000000000001,0.0,0.0,0.0
2025-01-08,16.4,17.4,6.5,0.0,0.0,0.0
2025-01-09,17.4,17.0,5.0,0.0,0.0,0.0
2025-01-10,17.4,18.7,5.1,0.0,0.0,0.0
2025-01-11,17.9,20.2,7.1,0.0,0.0,0.0
2025-01-12,18.9,18.7,9.9,0.0,0.0,0.0
2025-01-13,21.5,14.7,11.6,0.0,0.0,0.0
2025-01-14,19.5,12.8,11.8,0.0,0.0,0.0
2025-01-15,15.3,9.4,14.5,0.0,0.0,0.0
2025-01-16,15.9,10.6,12.0,0.0,0.0,0.0
2025-01-17,18.4,12.7,10.5,0.0,0.0,0.0
2025-01-18,20.0,15.4,8.9,0.0,0.0,0.0
2025-01-19,18.2,15.5,9.1,0.0,0.0,0.0
2025-01-20,16.4,14.5,8.3,0.0,0.0,0.0
2025-01-21,19.7,15.7,8.9,0.0,0.0,0.0
2025-01-22,18.4,14.8,9.3,0.0,0.0,0.0
2025-01-23,16.3,13.4,4.699999999999999,0.0,0.0,0.0
